sentence,label,norm_subj,norm_obj
"In addition to @@ Streptococcus pneumoniae @@, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and children (n=150), and from $$ adults $$ (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:1313,OBT:003269|OBT:003245
"In addition to Streptococcus pneumoniae, @@ Haemophilus influenzae @@, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF from neonates and children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:727,OBT:000550
"In addition to Streptococcus pneumoniae, @@ Haemophilus influenzae @@, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF $$ from neonates and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:727,OBT:000550
"In addition to Streptococcus pneumoniae, @@ Haemophilus influenzae @@, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from $$ neonates $$ and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:727,OBT:003269|OBT:003453
"In addition to Streptococcus pneumoniae, @@ Haemophilus influenzae @@, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and $$ children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:727,OBT:003269|OBT:003188
"In addition to Streptococcus pneumoniae, @@ Haemophilus influenzae @@, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and children (n=150), and from $$ adults $$ (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:727,OBT:003269|OBT:003245
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and @@ Mycoplasma pneumoniae @@ described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF from neonates and children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:2104,OBT:000550
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and @@ Mycoplasma pneumoniae @@ described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF $$ from neonates and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:2104,OBT:000550
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and @@ Mycoplasma pneumoniae @@ described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from $$ neonates $$ and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:2104,OBT:003269|OBT:003453
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and @@ Mycoplasma pneumoniae @@ described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and $$ children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:2104,OBT:003269|OBT:003188
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and @@ Mycoplasma pneumoniae @@ described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and children (n=150), and from $$ adults $$ (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:2104,OBT:003269|OBT:003245
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, @@ Neisseria meningitidis @@, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF from neonates and children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:487,OBT:000550
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, @@ Neisseria meningitidis @@, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF $$ from neonates and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:487,OBT:000550
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, @@ Neisseria meningitidis @@, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from $$ neonates $$ and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:487,OBT:003269|OBT:003453
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, @@ Neisseria meningitidis @@, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and $$ children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:487,OBT:003269|OBT:003188
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, @@ Neisseria meningitidis @@, Escherichia coli, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and children (n=150), and from $$ adults $$ (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:487,OBT:003269|OBT:003245
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, @@ Escherichia coli @@, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF from neonates and children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:562,OBT:000550
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, @@ Escherichia coli @@, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF $$ from neonates and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:562,OBT:000550
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, @@ Escherichia coli @@, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from $$ neonates $$ and children (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:562,OBT:003269|OBT:003453
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, @@ Escherichia coli @@, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and $$ children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:562,OBT:003269|OBT:003188
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, @@ Escherichia coli @@, Streptococcus agalactiae, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in CSF from neonates and children (n=150), and from $$ adults $$ (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:562,OBT:003269|OBT:003245
"In addition to Streptococcus pneumoniae, Haemophilus influenzae, and Mycoplasma pneumoniae described previously, five other pathogens, Neisseria meningitidis, Escherichia coli, @@ Streptococcus agalactiae @@, Staphylococcus aureus, and Listeria monocytogenes, were targeted, based on a large-scale surveillance in Japan.çResults in $$ CSF from neonates and children $$ (n=150), and from adults (n=18) analyzed by real-time PCR with molecular beacon probes were compared with those of conventional culturing.",0,ncbi:1311,OBT:000550
